nr,rodzaj,kalorie,
626,borowiki,33
627,drozdze piekarskie,124
628,grzyby chinskie pochwianeczka jadalna swieze,26
629,drozdze piwne suszone,275
630,grzyby shiitake swieze,14
631,kurki,18
632,pieczarki,15
633,pieczarki marynowane,27
634,rydze,24
