nr,rodzaj,kalorie,
952,margaryna,731
953,margaryna palma,710
954,margaryna kama,298
955,margaryna rama,621
956,margaryna rama oliwio,432
957,olej kukurydziany,885
958,olej lniany,885
959,olej rzepakowy,899
960,olej slonecznikowy,885
961,slonina,800
962,smalec barani,910
963,smalec gesi,890
964,smalec wieprzowy,870
965,smalec wolowy,905
